genre_ids,original_language,popularity,release_date,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,total_gross
"[10749, 35, 18]",en,6.769,2016-11-23,Rules Don't Apply,5.9,245,Fox,3700000.0,233000.0,2016,3933000.0
[35],fr,6.745,2016-03-11,Lolo,5.3,213,FR,24100.0,652000000.0,2016,652024100.0
"[10749, 35, 10751]",en,6.7139999999999995,2016-03-25,My Big Fat Greek Wedding 2,5.8,593,Uni.,59700000.0,29200000.0,2016,88900000.0
[27],en,6.6229999999999976,2016-01-22,Jeruzalem,4.5,200,EpicPics,11300.0,652000000.0,2016,652011300.0
[18],en,6.6,2016-04-01,God's Not Dead 2,5.8,189,PFR,20800000.0,3700000.0,2016,24500000.0
"[18, 28, 53]",ko,6.5920000000000005,2016-08-26,Tunnel,7.1,173,WGUSA,569000.0,652000000.0,2016,652569000.0
"[53, 18]",en,0.6,2017-08-21,Tunnel,4.0,1,WGUSA,569000.0,652000000.0,2016,652569000.0
[18],en,6.5470000000000015,2016-09-23,Closet Monster,7.2,163,Strand,42200.0,652000000.0,2016,652042200.0
[18],en,6.5470000000000015,2016-09-23,Closet Monster,7.2,163,Strand,42200.0,652000000.0,2016,652042200.0
[53],en,6.544,2016-05-27,The Ones Below,5.9,175,Magn.,12500.0,652000000.0,2016,652012500.0
"[35, 18]",en,6.532,2016-11-11,Almost Christmas,5.6,245,Uni.,42200000.0,422000.0,2016,42622000.0
"[18, 10749]",hi,6.471,2016-10-28,Ae Dil Hai Mushkil,6.2,96,FIP,4300000.0,24100000.0,2016,28400000.0
"[18, 10749]",hi,6.462999999999999,2016-11-25,Dear Zindagi,6.9,105,Relbig.,2400000.0,652000000.0,2016,654400000.0
"[35, 18, 10752]",en,6.404,2016-01-15,A Perfect Day,6.7,326,IFC,14000.0,1700000.0,2016,1714000.0
[27],en,6.403,2016-07-01,Satanic,4.0,241,Magn.,300.0,652000000.0,2016,652000300.0
[18],fr,6.375,2016-06-09,Being 17,6.9,191,Strand,52700.0,652000000.0,2016,652052700.0
[28],zh,6.375,2016-12-09,Sword Master,6.4,27,WGUSA,75500.0,14600000.0,2016,14675500.0
"[12, 18, 36, 10749]",hi,6.371,2016-08-12,Mohenjo Daro,6.4,42,UTV,1300000.0,652000000.0,2016,653300000.0
"[18, 27, 53]",en,6.324,2016-09-09,The Disappointments Room,4.4,272,Rela.,2400000.0,652000000.0,2016,654400000.0
[18],ro,6.318,2016-05-20,Graduation,6.7,115,IFC,176000.0,652000000.0,2017,652176000.0
[18],en,6.2479999999999976,2016-07-29,Indignation,6.5,155,RAtt.,3400000.0,523000.0,2016,3923000.0
[35],en,6.1670000000000025,2016-05-13,Search Party,5.2,92,FCW,4600.0,652000000.0,2016,652004600.0
"[10749, 18]",en,6.093999999999999,2016-08-26,Southside with You,5.5,131,RAtt.,6300000.0,208000.0,2016,6508000.0
[99],en,5.98,2016-03-03,"Life, Animated",7.8,76,Orch.,255000.0,652000000.0,2016,652255000.0
"[53, 18]",en,5.979,2016-10-14,Desierto,6.0,183,STX,2000000.0,1000000.0,2016,3000000.0
"[28, 12, 80, 10752]",zh,5.7070000000000025,2016-09-30,Operation Mekong,6.4,62,WGUSA,800000.0,172300000.0,2016,173100000.0
[35],fr,5.641,2016-09-02,Lost in Paris,6.2,47,Osci.,692000.0,652000000.0,2017,652692000.0
[35],fr,5.641,2016-09-02,Lost in Paris,6.2,47,Osci.,692000.0,652000000.0,2017,652692000.0
[99],en,5.585,2016-04-17,My Scientology Movie,6.7,168,Magn.,22900.0,652000000.0,2017,652022900.0
[99],en,5.545,2016-05-20,Weiner,7.6,99,IFC,1700000.0,652000000.0,2016,653700000.0
[18],en,5.5310000000000015,2016-03-11,The Young Messiah,6.1,50,Focus,6500000.0,652000000.0,2016,658500000.0
"[18, 36]",fr,5.3629999999999995,2016-01-26,The Innocents,7.2,178,MBox,1100000.0,652000000.0,2016,653100000.0
"[16, 18, 36]",ja,5.0710000000000015,2016-10-14,Miss Hokusai,6.9,52,GK,223000.0,652000000.0,2016,652223000.0
"[28, 18]",ru,5.023,2016-12-02,The Duelist,6.5,41,Sony,13500.0,6100000.0,2016,6113500.0
[18],he,4.962,2016-08-19,A Tale of Love and Darkness,5.1,61,FCW,572000.0,652000000.0,2016,652572000.0
[18],he,4.962,2016-08-19,A Tale of Love and Darkness,5.1,61,FCW,572000.0,652000000.0,2016,652572000.0
"[10751, 99, 12]",en,4.763,2016-11-02,The Eagle Huntress,7.3,49,SPC,3200000.0,652000000.0,2016,655200000.0
[99],en,4.553999999999999,2017-03-31,David Lynch: The Art Life,7.1,68,Jan.,171000.0,652000000.0,2017,652171000.0
[99],en,4.553999999999999,2017-03-31,David Lynch: The Art Life,7.1,68,Jan.,171000.0,652000000.0,2017,652171000.0
"[53, 28, 9648]",ko,4.511,2016-04-25,The Phone,6.4,14,CJ,40500.0,652000000.0,2015,652040500.0
[18],en,4.1960000000000015,2016-04-17,Custody,7.1,28,KL,83900.0,652000000.0,2018,652083900.0
[18],fr,7.794,2017-10-18,Custody,7.5,263,KL,83900.0,652000000.0,2018,652083900.0
[18],en,4.1960000000000015,2016-04-17,Custody,7.1,28,KL,83900.0,652000000.0,2018,652083900.0
"[53, 28, 80, 18, 9648]",hi,3.8810000000000002,2016-01-08,Wazir,6.6,63,Relbig.,1100000.0,652000000.0,2016,653100000.0
[18],en,3.764,2016-05-13,Sunset Song,6.5,55,Magn.,160000.0,652000000.0,2016,652160000.0
"[10402, 99]",en,3.511,2017-06-16,Score: A Film Music Documentary,7.7,45,Grav.,101000.0,652000000.0,2017,652101000.0
"[10402, 99]",en,3.511,2017-06-16,Score: A Film Music Documentary,7.7,45,Grav.,101000.0,652000000.0,2017,652101000.0
[99],en,3.352,2016-09-16,Dancer,8.1,32,IFC,71900.0,652000000.0,2016,652071900.0
[18],pt,3.29,2016-11-02,Don't Call Me Son,6.4,26,Zeit.,11700.0,652000000.0,2016,652011700.0
"[12, 18]",pt,3.175,2016-10-12,The Ornithologist,6.6,33,Strand,50500.0,652000000.0,2017,652050500.0
"[28, 80, 18]",ta,3.0460000000000003,2016-07-21,Kabali,5.8,39,CineGalaxy,3900000.0,652000000.0,2016,655900000.0
"[18, 36]",ko,2.945,2016-09-09,The Last Princess,6.9,26,CJ,29300.0,652000000.0,2016,652029300.0
"[28, 35]",ko,2.6910000000000003,2016-10-21,Luck-Key,7.0,32,JBG,467000.0,47700000.0,2016,48167000.0
[18],zh,2.447,2016-04-01,Chongqing Hot Pot,6.2,19,CL,780000.0,652000000.0,2016,652780000.0
[99],en,2.322,2016-04-29,A Beautiful Planet,6.9,27,Imax,15500000.0,9400000.0,2016,24900000.0
"[35, 18]",fr,2.13,2016-09-08,Souvenir,5.8,14,Strand,11400.0,652000000.0,2018,652011400.0
[99],en,2.043,2016-04-15,The First Monday in May,7.5,23,Magn.,527000.0,652000000.0,2016,652527000.0
"[28, 18]",ko,1.944,2016-05-20,Phantom Detective,7.2,18,CJ,67100.0,652000000.0,2016,652067100.0
"[28, 35]",es,1.9269999999999998,2016-04-22,Compadres,5.1,21,PNT,3100000.0,652000000.0,2016,655100000.0
"[35, 18, 10749]",en,1.913,2016-01-10,Last Cab to Darwin,7.1,30,FRun,34200.0,652000000.0,2016,652034200.0
[99],en,1.909,2016-09-23,The Lovers and the Despot,7.0,14,Magn.,55500.0,652000000.0,2016,652055500.0
"[16, 14, 9648]",fr,1.8840000000000001,2016-07-15,Phantom Boy,7.0,22,GK,34400.0,652000000.0,2016,652034400.0
[10749],zh,1.88,2016-04-29,Finding Mr. Right 2,6.0,13,CL,415000000.0,114700000.0,2016,529700000.0
[99],no,1.8730000000000002,2016-04-14,Magnus,7.0,21,FR,8900.0,652000000.0,2016,652008900.0
"[80, 9648, 53]",zh,1.7069999999999999,2016-09-16,Cock and Bull,7.2,6,CL,82800.0,652000000.0,2016,652082800.0
[18],en,1.692,2016-02-05,Viva,8.0,34,Magn.,178000.0,652000000.0,2016,652178000.0
"[10402, 99]",en,1.535,2016-10-21,We Are X,8.3,8,Drft.,45300.0,652000000.0,2016,652045300.0
"[18, 36]",ko,1.4969999999999999,2016-03-25,Spirits' Homecoming,8.5,10,PM&E,126000.0,652000000.0,2016,652126000.0
[99],en,1.2819999999999998,2016-01-22,Author: The JT LeRoy Story,6.6,13,Magn.,86000.0,652000000.0,2016,652086000.0
"[35, 9648, 28, 10749, 12]",zh,0.735,2016-07-22,For a Few Bullets,6.0,4,CL,30100.0,652000000.0,2016,652030100.0
[99],en,0.634,2016-04-29,Disobedience,8.0,1,BST,3500000.0,4400000.0,2018,7900000.0
"[18, 10749]",en,21.42,2018-04-27,Disobedience,6.9,405,BST,3500000.0,4400000.0,2018,7900000.0
[18],en,0.6,2016-01-24,Mandy,3.5,2,RLJ,1200000.0,652000000.0,2018,653200000.0
"[28, 53, 27, 14, 9648]",en,16.24,2018-09-13,Mandy,6.2,618,RLJ,1200000.0,652000000.0,2018,653200000.0
"[878, 28, 53]",en,48.57100000000001,2017-10-06,Blade Runner 2049,7.4,6679,WB,92100000.0,167200000.0,2017,259300000.0
"[878, 28, 53]",en,48.57100000000001,2017-10-06,Blade Runner 2049,7.4,6679,WB,92100000.0,167200000.0,2017,259300000.0
"[28, 12, 878, 18]",en,46.775,2017-07-07,Spider-Man: Homecoming,7.4,11585,Sony,334200000.0,546000000.0,2017,880200000.0
"[28, 12, 35, 14]",en,43.45,2017-11-03,Thor: Ragnarok,7.5,11380,BV,315100000.0,538900000.0,2017,854000000.0
"[28, 12, 35, 14]",en,43.45,2017-11-03,Thor: Ragnarok,7.5,11380,BV,315100000.0,538900000.0,2017,854000000.0
"[28, 12, 35, 878]",en,40.228,2017-05-05,Guardians of the Galaxy Vol. 2,7.7,12535,BV,389800000.0,473900000.0,2017,863700000.0
"[28, 12, 14, 878]",en,34.953,2017-11-17,Justice League,6.2,7510,WB,229000000.0,428900000.0,2017,657900000.0
"[28, 12, 14, 878]",en,34.953,2017-11-17,Justice League,6.2,7510,WB,229000000.0,428900000.0,2017,657900000.0
"[14, 12, 878, 28]",en,34.293,2017-12-15,Star Wars: The Last Jedi,7.0,8534,BV,620200000.0,712400000.0,2017,1332600000.0
"[14, 12, 878, 28]",en,34.293,2017-12-15,Star Wars: The Last Jedi,7.0,8534,BV,620200000.0,712400000.0,2017,1332600000.0
"[28, 12, 14]",en,29.388,2017-03-10,Kong: Skull Island,6.3,6054,WB,168100000.0,398600000.0,2017,566700000.0
"[28, 80, 53]",en,28.66800000000001,2017-04-14,The Fate of the Furious,6.9,6335,Uni.,226000000.0,1010.0,2017,226001010.0
"[12, 28, 14, 35]",en,28.101,2017-05-26,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,6931,BV,172600000.0,622300000.0,2017,794900000.0
"[16, 10751, 35, 12, 14]",en,25.961,2017-11-22,Coco,8.2,8669,BV,209700000.0,597400000.0,2017,807100000.0
"[16, 10751, 35, 12, 14]",en,25.961,2017-11-22,Coco,8.2,8669,BV,209700000.0,597400000.0,2017,807100000.0
"[27, 878, 53]",en,24.651,2017-05-19,Alien: Covenant,5.9,4971,Fox,74300000.0,166600000.0,2017,240900000.0
"[10752, 28, 18]",en,24.358,2017-07-19,Dunkirk,7.4,9156,WB,188000000.0,337200000.0,2017,525200000.0
"[28, 12, 35]",en,24.337,2017-09-22,Kingsman: The Golden Circle,7.0,5531,Fox,100200000.0,310700000.0,2017,410900000.0
"[28, 878, 53, 12]",en,24.25800000000001,2017-06-21,Transformers: The Last Knight,6.0,3255,Par.,130199999.0,475300000.0,2017,605499999.0
"[12, 878, 28]",en,24.003,2017-07-21,Valerian and the City of a Thousand Planets,6.6,4149,STX,41200000.0,184700000.0,2017,225900000.0
"[18, 878, 10752]",en,23.445,2017-07-14,War for the Planet of the Apes,7.0,5235,Fox,146900000.0,343800000.0,2017,490700000.0
"[28, 80]",en,22.895,2017-06-28,Baby Driver,7.4,8034,TriS,107800000.0,119100000.0,2017,226900000.0
"[18, 14, 10749]",en,22.025,2017-12-01,The Shape of Water,7.2,7224,FoxS,63900000.0,131400000.0,2017,195300000.0
"[18, 14, 10749]",en,22.025,2017-12-01,The Shape of Water,7.2,7224,FoxS,63900000.0,131400000.0,2017,195300000.0
[18],en,22.009,2017-12-20,The Greatest Showman,8.0,5197,Fox,174300000.0,260700000.0,2017,435000000.0
[18],en,22.009,2017-12-20,The Greatest Showman,8.0,5197,Fox,174300000.0,260700000.0,2017,435000000.0
"[28, 18, 14]",en,21.79300000000001,2017-05-12,King Arthur: Legend of the Sword,6.5,3305,WB,39200000.0,109500000.0,2017,148700000.0
"[28, 9648, 53]",en,21.662,2017-07-28,Atomic Blonde,6.3,3645,Focus,51700000.0,48300000.0,2017,100000000.0
"[28, 35]",en,21.46,2017-08-18,The Hitman's Bodyguard,6.7,3017,LG/S,75500000.0,101100000.0,2017,176600000.0
"[27, 9648, 53]",en,21.245,2017-08-11,Annabelle: Creation,6.5,3141,WB (NL),102100000.0,204400000.0,2017,306500000.0
"[27, 9648, 53]",en,21.23,2017-10-13,Happy Death Day,6.6,3211,Uni.,55700000.0,69800000.0,2017,125500000.0
"[10749, 18]",en,20.504,2017-11-24,Call Me by Your Name,8.3,4957,SPC,18100000.0,23800000.0,2017,41900000.0
"[10749, 18]",en,20.504,2017-11-24,Call Me by Your Name,8.3,4957,SPC,18100000.0,23800000.0,2017,41900000.0
"[28, 12, 35, 14]",en,20.395,2017-12-20,Jumanji: Welcome to the Jungle,6.7,7213,Sony,404500000.0,557600000.0,2017,962100000.0
"[28, 12, 35, 14]",en,20.395,2017-12-20,Jumanji: Welcome to the Jungle,6.7,7213,Sony,404500000.0,557600000.0,2017,962100000.0
"[18, 10751]",en,20.101,2017-11-17,Wonder,8.2,3959,LGF,132400000.0,173500000.0,2017,305900000.0
"[18, 10751]",en,20.101,2017-11-17,Wonder,8.2,3959,LGF,132400000.0,173500000.0,2017,305900000.0
"[16, 10751, 12, 35]",en,19.479,2017-12-15,Ferdinand,7.1,1425,Fox,84400000.0,211700000.0,2017,296100000.0
"[16, 10751, 12, 35]",en,19.479,2017-12-15,Ferdinand,7.1,1425,Fox,84400000.0,211700000.0,2017,296100000.0
"[28, 12, 14]",en,19.144000000000002,2017-02-17,The Great Wall,5.8,2775,Uni.,45500000.0,289400000.0,2017,334900000.0
"[28, 14, 27, 18]",en,18.976,2017-01-06,Underworld: Blood Wars,5.5,2318,SGem,30400000.0,50700000.0,2017,81100000.0
"[12, 16, 35, 10751]",en,18.427,2017-06-16,Cars 3,6.7,2596,BV,152900000.0,231000000.0,2017,383900000.0
"[28, 16, 35, 10751]",en,18.31,2017-06-02,Captain Underpants: The First Epic Movie,6.0,587,Fox,73900000.0,51600000.0,2017,125500000.0
"[80, 18]",en,17.808,2017-11-10,"Three Billboards Outside Ebbing, Missouri",8.2,5432,FoxS,54500000.0,104700000.0,2017,159200000.0
"[80, 18]",en,17.808,2017-11-10,"Three Billboards Outside Ebbing, Missouri",8.2,5432,FoxS,54500000.0,104700000.0,2017,159200000.0
"[80, 27, 9648, 53]",en,17.398,2017-10-27,Jigsaw,6.1,1887,LGF,38100000.0,64900000.0,2017,103000000.0
"[28, 80]",en,16.748,2017-09-29,American Made,6.7,2188,Uni.,51300000.0,83500000.0,2017,134800000.0
"[28, 80]",en,16.748,2017-09-29,American Made,6.7,2188,Uni.,51300000.0,83500000.0,2017,134800000.0
"[18, 10751, 35]",en,16.745,2017-04-12,Gifted,7.9,2035,FoxS,24800000.0,18200000.0,2017,43000000.0
[35],en,16.604,2017-11-01,A Bad Moms Christmas,6.3,1044,STX,72100000.0,58400000.0,2017,130500000.0
[35],en,16.604,2017-11-01,A Bad Moms Christmas,6.3,1044,STX,72100000.0,58400000.0,2017,130500000.0
"[28, 16, 35, 10751, 12]",en,16.407,2017-06-30,Despicable Me 3,6.3,4106,Uni.,264600000.0,770200000.0,2017,1034800000.0
"[35, 18]",en,15.974,2017-11-03,Lady Bird,7.3,3866,A24,49000000.0,30000000.0,2017,79000000.0
"[35, 18]",en,15.974,2017-11-03,Lady Bird,7.3,3866,A24,49000000.0,30000000.0,2017,79000000.0
"[18, 37, 36]",en,15.937000000000001,2017-12-22,Hostiles,6.7,1056,ENTMP,29800000.0,652000000.0,2017,681800000.0
"[18, 37, 36]",en,15.937000000000001,2017-12-22,Hostiles,6.7,1056,ENTMP,29800000.0,652000000.0,2017,681800000.0
"[28, 35, 80, 18]",en,15.743,2017-08-18,Logan Lucky,6.7,1627,BST,27800000.0,20700000.0,2017,48500000.0
"[12, 16, 35, 10751]",en,15.663,2017-04-07,Smurfs: The Lost Village,6.2,736,Sony,45000000.0,152200000.0,2017,197200000.0
"[18, 36]",en,15.550999999999998,2017-12-22,The Post,7.0,2506,Fox,81900000.0,97900000.0,2017,179800000.0
"[18, 36]",en,15.550999999999998,2017-12-22,The Post,7.0,2506,Fox,81900000.0,97900000.0,2017,179800000.0
"[28, 14, 878, 37, 27]",en,15.517000000000001,2017-08-04,The Dark Tower,5.6,2842,Sony,50700000.0,62500000.0,2017,113200000.0
"[28, 53]",en,15.434000000000001,2017-09-15,American Assassin,6.3,1596,LGF,36200000.0,31000000.0,2017,67200000.0
[18],en,15.407,2017-12-08,"I, Tonya",7.5,2904,Neon,30000000.0,23900000.0,2017,53900000.0
[18],en,15.407,2017-12-08,"I, Tonya",7.5,2904,Neon,30000000.0,23900000.0,2017,53900000.0
"[18, 36]",en,15.331,2017-11-22,Darkest Hour,7.3,2715,Focus,56500000.0,94400000.0,2017,150900000.0
"[18, 36]",en,15.331,2017-11-22,Darkest Hour,7.3,2715,Focus,56500000.0,94400000.0,2017,150900000.0
"[18, 10749]",en,15.269,2017-12-25,Phantom Thread,7.2,1617,Focus,21200000.0,26600000.0,2017,47800000.0
"[18, 10749]",en,15.269,2017-12-25,Phantom Thread,7.2,1617,Focus,21200000.0,26600000.0,2017,47800000.0
"[18, 27, 9648]",en,15.227,2017-09-15,mother!,7.0,3458,Par.,17800000.0,26700000.0,2017,44500000.0
"[18, 53, 27, 12]",en,14.943,2017-06-16,47 Meters Down,5.6,1521,ENTMP,44300000.0,652000000.0,2017,696300000.0
"[80, 18, 9648, 53]",en,14.908,2017-08-04,Wind River,7.4,2437,Wein.,33800000.0,652000000.0,2017,685800000.0
"[35, 10402]",en,14.89,2017-12-22,Pitch Perfect 3,6.5,1884,Uni.,104900000.0,80500000.0,2017,185400000.0
"[35, 10402]",en,14.89,2017-12-22,Pitch Perfect 3,6.5,1884,Uni.,104900000.0,80500000.0,2017,185400000.0
"[16, 10751, 35]",en,14.88,2017-07-23,The Emoji Movie,5.4,1447,Sony,86100000.0,131699999.0,2017,217799999.0
"[80, 18]",en,14.64,2017-12-25,Molly's Game,7.1,1724,STX,28800000.0,30500000.0,2017,59300000.0
"[80, 18]",en,14.64,2017-12-25,Molly's Game,7.1,1724,STX,28800000.0,30500000.0,2017,59300000.0
"[28, 53, 18]",en,14.616,2017-10-13,The Foreigner,6.7,1086,STX,34400000.0,111000000.0,2017,145400000.0
"[28, 53, 18]",en,14.616,2017-10-13,The Foreigner,6.7,1086,STX,34400000.0,111000000.0,2017,145400000.0
"[18, 9648, 53, 14]",en,14.584000000000001,2017-03-03,Before I Fall,7.0,2135,ORF,12200000.0,652000000.0,2017,664200000.0
"[18, 80, 53, 27]",en,14.581,2017-10-20,The Snowman,5.1,1225,Uni.,6700000.0,36400000.0,2017,43100000.0
"[35, 12, 10751, 14, 16]",en,14.53,2017-11-17,The Star,5.4,233,Sony,40900000.0,22000000.0,2017,62900000.0
"[10749, 12, 878, 18]",en,14.437000000000001,2017-02-03,The Space Between Us,7.1,1455,STX,7900000.0,6900000.0,2017,14800000.0
"[28, 35]",en,14.429,2017-05-26,Baywatch,6.1,4748,Par.,58100000.0,119800000.0,2017,177900000.0
"[18, 35]",en,14.338,2017-06-16,Rough Night,5.6,1096,Sony,22100000.0,25200000.0,2017,47300000.0
"[18, 10749]",en,13.998,2017-05-19,"Everything, Everything",7.2,2447,WB,34100000.0,27500000.0,2017,61600000.0
"[27, 53]",en,13.966,2017-09-08,It,7.2,10931,WB (NL),327500000.0,372900000.0,2017,700400000.0
"[27, 53]",en,13.966,2017-09-08,It,7.2,10931,WB (NL),327500000.0,372900000.0,2017,700400000.0
"[10749, 12, 18]",en,13.873,2017-10-06,The Mountain Between Us,6.5,1235,Fox,30300000.0,32500000.0,2017,62800000.0
"[28, 878, 53]",en,13.652999999999999,2017-10-20,Geostorm,5.8,2246,WB,33700000.0,187900000.0,2017,221600000.0
"[28, 878, 53]",en,13.652999999999999,2017-10-20,Geostorm,5.8,2246,WB,33700000.0,187900000.0,2017,221600000.0
[27],en,13.53,2017-02-03,Rings,4.9,1785,Par.,27800000.0,55300000.0,2017,83100000.0
"[35, 18]",en,13.27,2017-12-01,The Disaster Artist,7.2,1895,A24,21100000.0,8700000.0,2017,29800000.0
"[35, 18]",en,13.27,2017-12-01,The Disaster Artist,7.2,1895,A24,21100000.0,8700000.0,2017,29800000.0
"[18, 16, 10749]",ja,13.187000000000001,2017-10-20,A Silent Voice,8.3,1034,Elev.,310000.0,652000000.0,2017,652310000.0
[18],en,12.687999999999999,2017-11-17,"Roman J. Israel, Esq.",6.2,499,Sony,12000000.0,1100000.0,2017,13100000.0
[18],en,12.687999999999999,2017-11-17,"Roman J. Israel, Esq.",6.2,499,Sony,12000000.0,1100000.0,2017,13100000.0
"[16, 35, 10751]",en,12.58,2017-07-27,The Son of Bigfoot,6.5,162,VPD,289000.0,46800000.0,2018,47089000.0
[35],en,12.525,2017-11-10,Daddy's Home 2,6.0,1267,Par.,104000000.0,76600000.0,2017,180600000.0
[35],en,12.525,2017-11-10,Daddy's Home 2,6.0,1267,Par.,104000000.0,76600000.0,2017,180600000.0
[35],en,12.45,2017-12-22,Father Figures,5.8,277,WB,17500000.0,8100000.0,2017,25600000.0
[35],en,12.45,2017-12-22,Father Figures,5.8,277,WB,17500000.0,8100000.0,2017,25600000.0
"[35, 18, 10749]",en,12.322000000000001,2017-06-23,The Big Sick,7.4,1302,LGF,42900000.0,13500000.0,2017,56400000.0
"[53, 28, 9648]",en,12.285,2017-10-06,Overdrive,6.1,484,VE,7800.0,652000000.0,2017,652007800.0
"[28, 80, 9648]",en,12.116,2017-04-21,Free Fire,6.3,540,A24,1800000.0,652000000.0,2017,653800000.0
"[53, 18]",en,12.113,2017-10-13,6 Below: Miracle on the Mountain,5.6,175,MOM,14800.0,1100000.0,2017,1114800.0
"[18, 10749]",en,12.083,2017-02-10,Fifty Shades Darker,6.1,4489,Uni.,114600000.0,267000000.0,2017,381600000.0
"[18, 14, 10749]",en,11.886,2017-07-07,A Ghost Story,7.0,906,A24,1600000.0,652000000.0,2017,653600000.0
"[18, 36]",en,11.645,2017-03-31,The Zookeeper's Wife,7.4,726,Focus,17600000.0,8600000.0,2017,26200000.0
[18],en,11.597000000000001,2017-10-06,The Florida Project,7.4,1125,A24,5900000.0,652000000.0,2017,657900000.0
"[80, 18, 53]",en,11.494000000000002,2017-08-11,Good Time,7.1,805,A24,2000000.0,652000000.0,2017,654000000.0
"[27, 9648, 53]",en,11.375,2017-09-26,Jeepers Creepers 3,4.3,321,Scre.,2300000.0,652000000.0,2017,654300000.0
"[18, 14, 28]",ko,11.33,2017-12-22,Along with the Gods: The Two Worlds,7.7,110,WGUSA,1900000.0,652000000.0,2017,653900000.0
"[18, 53, 10749, 878, 9648]",en,11.315999999999999,2017-06-30,2:22,5.8,809,Magn.,400.0,652000000.0,2017,652000400.0
"[18, 9648, 53]",en,11.283,2017-03-10,Personal Shopper,5.9,603,IFC,1300000.0,652000000.0,2017,653300000.0
[18],en,11.017000000000001,2017-08-11,The Glass Castle,7.1,352,LGF,17300000.0,4600000.0,2017,21900000.0
"[53, 18, 80, 9648]",en,10.940999999999999,2017-12-25,All the Money in the World,6.4,1200,TriS,25100000.0,31900000.0,2017,57000000.0
"[53, 18, 80, 9648]",en,10.940999999999999,2017-12-25,All the Money in the World,6.4,1200,TriS,25100000.0,31900000.0,2017,57000000.0
"[80, 18, 53, 36]",en,10.872,2017-07-28,Detroit,7.3,795,Annapurna,16800000.0,652000000.0,2017,668800000.0
"[35, 10751]",en,10.839,2017-05-19,Diary of a Wimpy Kid: The Long Haul,5.6,193,Fox,20700000.0,19400000.0,2017,40100000.0
"[35, 18, 878]",en,10.682,2017-12-22,Downsizing,5.1,1887,Par.,24400000.0,30600000.0,2017,55000000.0
"[35, 18, 878]",en,10.682,2017-12-22,Downsizing,5.1,1887,Par.,24400000.0,30600000.0,2017,55000000.0
"[35, 18, 10749]",en,10.478,2017-09-08,Home Again,5.9,659,ORF,27000000.0,652000000.0,2017,679000000.0
"[28, 18]",te,10.405999999999999,2017-04-27,Baahubali 2: The Conclusion,7.0,252,GrtIndia,20200000.0,234000000.0,2017,254200000.0
"[28, 80, 53]",en,10.395999999999999,2017-01-13,Sleepless,5.8,702,ORF,20800000.0,12100000.0,2017,32900000.0
"[12, 16, 35, 10751, 10402]",en,10.362,2017-02-24,Rock Dog,5.7,123,LG/S,9400000.0,652000000.0,2017,661400000.0
"[53, 27]",en,10.235,2017-11-14,Amityville: The Awakening,5.4,638,W/Dim.,700.0,7700000.0,2017,7700700.0
"[53, 27, 14]",en,10.219,2017-07-14,Wish Upon,5.4,690,BG,14300000.0,652000000.0,2017,666300000.0
"[18, 12]",en,10.123,2018-11-30,The Mercy,5.9,122,Scre.,29500.0,4200000.0,2018,4229500.0
"[18, 12]",en,10.123,2018-11-30,The Mercy,5.9,122,Scre.,29500.0,4200000.0,2018,4229500.0
"[35, 18]",en,10.121,2017-09-15,Brad's Status,6.0,170,Annapurna,2100000.0,1700000.0,2017,3800000.0
[18],en,10.05,2017-12-01,Wonder Wheel,6.3,714,Amazon,1400000.0,14500000.0,2017,15900000.0
"[16, 18, 9648]",en,10.025,2017-09-22,Loving Vincent,8.2,1200,Good Deed,6700000.0,35500000.0,2017,42200000.0
"[16, 18, 9648]",en,10.025,2017-09-22,Loving Vincent,8.2,1200,Good Deed,6700000.0,35500000.0,2017,42200000.0
"[53, 80, 18, 9648]",en,9.988999999999999,2017-10-27,Suburbicon,5.8,879,Par.,5800000.0,652000000.0,2017,657800000.0
"[53, 80, 18, 9648]",en,9.988999999999999,2017-10-27,Suburbicon,5.8,879,Par.,5800000.0,652000000.0,2017,657800000.0
"[18, 10749]",en,9.89,2017-08-25,Tulip Fever,6.4,307,Wein.,2500000.0,5900000.0,2017,8400000.0
"[35, 18, 10751, 14]",en,9.854,2017-01-27,A Dog's Purpose,7.2,1484,Uni.,64500000.0,140500000.0,2017,205000000.0
